,Unnamed: 0,ID,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
13276,44998,0xd158,32.0,3.6,Cloudy,Low,1,Snack,motorcycle,2.0,No,Metropolitian,35,20002.516073379942
13277,11622,0x6038,20.0,5.0,Sunny,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,15,20002.516073379942
13278,29666,0xadfb,39.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,Yes,Metropolitian,45,20002.516073379942
13279,29664,0xec9,22.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,18,20002.516073379942
13280,11117,0x70cc,24.0,4.6,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,17,20002.516073379942
13281,21578,0x7569,25.0,4.7,Windy,Jam,2,Drinks,scooter,1.0,No,Urban,24,20002.516073379942
13282,20441,0x626a,27.0,4.8,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,18,20002.516072054495
13283,19807,0x6a62,28.0,4.7,Cloudy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,23,20002.516072054495
13284,20575,0x21f5,23.0,4.8,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,18,20002.516072054495
13285,37572,0x7892,29.0,4.9,Fog,Medium,0,Drinks,motorcycle,3.0,No,Metropolitian,44,20002.516072054495
13286,27853,0xdfce,28.0,4.7,Cloudy,High,2,Snack,scooter,1.0,No,Urban,20,20002.516072054495
13287,24494,0x1127,31.0,4.9,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Metropolitian,19,20002.516072054495
13288,33183,0x77d,21.0,4.6,Fog,Jam,1,Snack,scooter,1.0,No,Urban,39,20002.516072054495
13289,29042,0xd9eb,21.0,4.6,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.516072054495
13290,27782,0x7d5f,35.0,4.6,Windy,Medium,1,Meal,motorcycle,0.0,No,Metropolitian,29,20002.516072054495
13291,30378,0x9a1a,26.0,4.8,Fog,Medium,2,Meal,motorcycle,0.0,No,,11,20002.516072054495
13292,2068,0x4a8a,20.0,4.6,Cloudy,High,2,Buffet,scooter,0.0,No,Metropolitian,22,20002.516072054495
13293,37489,0xaca2,26.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,18,20002.516071937116
13294,44010,0x52da,29.0,4.9,Sandstorms,Jam,1,Buffet,motorcycle,0.0,No,Urban,20,20002.516071937116
13295,26007,0x8896,36.0,4.9,Windy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,20,20002.516071937116
13296,17813,0x1d18,32.0,4.9,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,20,20002.516071937116
13297,27428,0xd9e,38.0,4.9,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,23,20002.516071937116
13298,26931,0x354e,33.0,4.9,Sandstorms,Low,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.516071937116
13299,35072,0xb9c6,35.0,5.0,Fog,Jam,1,Drinks,scooter,2.0,No,Metropolitian,37,20002.516071937116
13300,10924,0x9872,36.0,4.6,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,19,20002.516071937116
13301,13706,0x2296,26.0,4.0,Cloudy,Jam,1,Drinks,motorcycle,0.0,No,Metropolitian,32,20002.516071937116
13302,26799,0x1817,30.0,4.9,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,20,20002.516071937116
13303,9755,0x7e2a,39.0,4.3,Windy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.516071937116
13304,20020,0x5684,39.0,4.9,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,39,20002.516069223257
13305,33791,0x6faa,37.0,4.9,Sandstorms,Low,2,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.516069223257
13306,30321,0x8293,25.0,4.9,Cloudy,Jam,0,Meal,motorcycle,,No,Metropolitian,27,20002.516069223257
13307,12592,0xb64,27.0,4.9,Sunny,High,1,Meal,motorcycle,1.0,No,Metropolitian,17,20002.516069223257
13308,30071,0xa765,32.0,4.5,Windy,Low,0,Meal,motorcycle,0.0,No,Urban,27,20002.516069223257
13309,7150,0x3439,35.0,4.8,Fog,Low,1,Buffet,motorcycle,,No,Urban,17,20002.516069223257
13310,9450,0x156c,34.0,4.4,Sunny,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,35,20002.516069223257
13311,44500,0xd8d3,22.0,4.8,Sandstorms,Low,1,Buffet,scooter,1.0,,Urban,12,20002.516069223257
13312,44574,0xb03d,30.0,3.6,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,33,20002.516069223257
13313,10773,0xdfe6,29.0,4.9,Stormy,High,0,Snack,motorcycle,1.0,No,Metropolitian,21,20002.516069223257
13314,18462,0xb1a1,31.0,4.3,Sandstorms,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,51,20002.516069223257
13315,1611,0xc594,26.0,4.5,Sunny,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,16,20002.516069223257
13316,30141,0x7a60,27.0,4.6,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,15,20002.516059911995
13317,30162,0xce1b,24.0,4.2,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.516059911995
13318,15099,0x3073,33.0,5.0,Sunny,Medium,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.516059911995
13319,25224,0x567f,22.0,4.6,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,41,20002.516059872913
13320,18301,0x1541,32.0,4.2,Sandstorms,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,34,20002.516059872913
13321,1345,0x2b16,35.0,4.7,Cloudy,Medium,2,Snack,electric_scooter,0.0,No,,15,20002.51605962689
13322,13627,0x937c,39.0,4.9,Cloudy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,36,20002.51605962689
13323,21103,0x3175,33.0,4.8,Stormy,Medium,2,Drinks,scooter,1.0,No,Metropolitian,27,20002.51605962689
13324,40620,0x2f26,27.0,4.1,Windy,Medium,0,Buffet,motorcycle,0.0,No,Urban,33,20002.516059605594
13325,41201,0x6dee,22.0,4.3,Fog,High,1,Drinks,scooter,1.0,No,Metropolitian,31,20002.516059605594
13326,39653,0x793b,34.0,4.1,Fog,Jam,2,Snack,scooter,2.0,No,Metropolitian,35,20002.516059605594
13327,26628,0xc6b2,28.0,4.9,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,22,20002.516059590012
13328,37140,0x5914,30.0,4.9,Sunny,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,22,20002.516059590012
13329,29108,0x5500,27.0,4.8,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,25,20002.516059590012
13330,44557,0xcfdd,26.0,4.6,Fog,Low,1,Meal,scooter,,No,Urban,10,20002.516059584537
13331,7807,0x1360,21.0,4.7,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,31,20002.516059555066
13332,36974,0x76da,20.0,4.8,Windy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,15,20002.516059555066
13333,16306,0x8807,21.0,4.4,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.516059555066
13334,27100,0x8267,32.0,4.3,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,43,20002.516059555066
13335,18638,0xaff0,36.0,4.7,Stormy,High,0,Snack,motorcycle,1.0,No,Urban,40,20002.516059472633
13336,38624,0x8b24,21.0,4.2,Windy,Jam,0,Drinks,motorcycle,0.0,No,Metropolitian,31,20002.516059472633
13337,41139,0x687f,29.0,4.6,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,24,20002.516059472633
13338,25789,0x1681,25.0,4.8,Stormy,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,20,20002.516059426736
13339,9574,0x4354,37.0,4.8,Sunny,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,27,20002.516059426736
13340,24635,0x10a3,24.0,4.6,Sandstorms,Medium,2,Snack,scooter,1.0,No,Metropolitian,24,20002.516059426736
13341,24419,0x4336,35.0,4.3,Sandstorms,Low,0,Snack,motorcycle,1.0,No,Urban,22,20002.516059333328
13342,37812,0x5eac,30.0,4.6,Windy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,45,20002.516059333328
13343,154,0x3a5a,24.0,4.9,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,22,20002.516059304504
13344,19513,0x8b88,39.0,5.0,Sandstorms,Medium,0,Meal,motorcycle,1.0,No,Urban,37,20002.516059304504
13345,11610,0xd6ad,25.0,4.6,Cloudy,Low,1,Buffet,scooter,0.0,No,Urban,12,20002.516059304504
13346,29363,0x3ee0,26.0,4.9,Sunny,Medium,2,Meal,scooter,0.0,No,Metropolitian,15,20002.516059289806
13347,12094,0x1a68,33.0,4.8,Fog,Medium,2,Snack,electric_scooter,1.0,No,,30,20002.516059289806
13348,35361,0x1fdc,34.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,26,20002.516059232465
13349,27644,0x3a50,33.0,4.0,Cloudy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,20002.516059232465
13350,25809,0xac04,25.0,4.9,Fog,Medium,1,Drinks,scooter,0.0,No,Metropolitian,16,20002.516059232465
13351,30323,0x1e2f,33.0,4.7,Sunny,Low,2,Meal,scooter,1.0,No,Urban,29,20002.516059232465
13352,38266,0xbbad,34.0,4.6,Sunny,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,28,20002.516059219488
13353,20070,0xb38a,26.0,4.6,Sunny,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,19,20002.516059219488
13354,8005,0x6c5d,22.0,4.8,Sandstorms,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,19,20002.516059216512
13355,24787,0xb708,21.0,4.8,Stormy,High,2,Buffet,scooter,1.0,No,Urban,16,20002.516059216512
13356,4510,0xca44,22.0,4.9,Sandstorms,Medium,1,Snack,scooter,1.0,No,Urban,23,20002.51605916485
13357,39221,0xee3,31.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,20002.51605916485
13358,38534,0x1f02,38.0,4.0,Fog,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,40,20002.51605916485
13359,29466,0xcef,,,Fog,Low,2,Drinks,scooter,1.0,No,Metropolitian,16,20002.516059131165
13360,29857,0x4395,28.0,4.8,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,25,20002.51605894538
13361,19760,0xc04d,32.0,5.0,Sunny,Low,1,Drinks,motorcycle,0.0,No,Urban,13,20002.51605894538
13362,33310,0x5297,38.0,4.3,Stormy,Medium,2,Meal,scooter,1.0,No,Metropolitian,33,20002.51602549161
13363,4153,0x79f3,28.0,4.3,Cloudy,Jam,1,Drinks,motorcycle,2.0,No,Metropolitian,35,20002.51602549161
13364,7408,0xcd19,32.0,4.7,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,21,20002.51602549161
13365,39336,0x70da,22.0,4.6,Sunny,Low,0,Snack,motorcycle,1.0,No,Metropolitian,20,20002.516025422985
13366,34778,0xc9c1,33.0,4.3,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,22,20002.516025422985
13367,31685,0x1841,33.0,4.1,Fog,Jam,2,Buffet,electric_scooter,2.0,No,Metropolitian,45,20002.516025422985
13368,8400,0xcec3,28.0,4.9,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Metropolitian,26,20002.516025404213
13369,14301,0x3cf1,30.0,4.6,Sunny,Low,2,Drinks,motorcycle,,No,Metropolitian,18,20002.516025404213
13370,39645,0x4b21,38.0,4.9,Cloudy,Medium,1,Drinks,scooter,0.0,No,Metropolitian,37,20002.516025324712
13371,18989,0x90cb,37.0,3.8,Sandstorms,Jam,2,Drinks,scooter,2.0,No,Metropolitian,39,20002.516025324712
13372,6669,0x834d,32.0,4.8,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,29,20002.516025323104
13373,10574,0xd511,33.0,4.1,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,32,20002.516025323104
13374,2587,0xdca4,33.0,4.9,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,20,20002.51602528327
13375,37982,0xad9f,35.0,5.0,Sandstorms,High,2,Meal,electric_scooter,0.0,No,Urban,32,20002.51602528327
13376,3140,0x1168,,,Fog,Jam,2,Drinks,scooter,0.0,No,Metropolitian,30,20002.51602524758
13377,30188,0x4e51,38.0,5.0,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,26,20002.51602524758
13378,15723,0x78e5,33.0,4.9,Sandstorms,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,44,20002.51602524758
13379,11892,0x67f1,29.0,4.7,Sandstorms,Jam,1,Buffet,scooter,1.0,No,Metropolitian,18,20002.516025224446
13380,9209,0xb2d2,32.0,5.0,Windy,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,29,20002.516025220208
13381,4225,0xc00e,,,Fog,Jam,2,Drinks,motorcycle,0.0,No,Metropolitian,33,20002.516025220208
13382,16520,0xa2f4,20.0,4.5,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,44,20002.516025220208
13383,11310,0xc87d,32.0,4.2,Windy,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,42,20002.516025182747
13384,42650,0x4d4a,22.0,5.0,Fog,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,20002.516025182747
13385,33835,0x4559,39.0,5.0,Stormy,Jam,1,Snack,scooter,1.0,No,Metropolitian,32,20002.51602518117
13386,42804,0x613b,31.0,4.7,Cloudy,Low,2,Snack,scooter,1.0,No,Metropolitian,29,20002.516025180776
13387,2021,0x7a91,23.0,4.8,Fog,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,38,20002.516025180776
13388,44810,0x163a,36.0,4.7,Sandstorms,High,1,Drinks,scooter,1.0,No,Metropolitian,25,20002.516025159155
13389,39103,0x5102,25.0,4.5,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,18,20002.516025159155
13390,30056,0xac7e,20.0,3.6,Sunny,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,20002.516024973014
13391,12259,0xc0a1,29.0,4.9,Fog,Medium,1,Buffet,motorcycle,,No,Metropolitian,19,20002.516024973014
13392,40642,0x7c3b,36.0,4.7,Windy,Jam,1,Buffet,motorcycle,1.0,No,Metropolitian,31,20002.516024973014
13393,19289,0xd75c,21.0,5.0,Sandstorms,Medium,1,Meal,scooter,1.0,No,Urban,24,20002.515960337016
13394,8835,0x8c8e,26.0,4.9,Cloudy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,13,20002.515960337016
13395,2702,0xcd41,33.0,4.7,Sunny,Low,2,Drinks,scooter,1.0,No,Urban,13,20002.515960337016
13396,11315,0xcd55,20.0,4.7,Fog,Jam,1,Meal,scooter,1.0,No,Metropolitian,23,20002.515960337016
13397,17673,0x4499,29.0,4.8,Fog,High,1,Buffet,scooter,1.0,No,Urban,23,20002.515960337016
13398,29577,0x9664,36.0,4.8,Stormy,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,28,20002.515960337016
13399,18735,0x841a,27.0,4.7,Sunny,High,1,Meal,motorcycle,0.0,No,Metropolitian,18,20002.515960337016
13400,44994,0x440a,26.0,5.0,Windy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,33,20002.515960337016
13401,22507,0x4425,31.0,5.0,Windy,Jam,0,Meal,motorcycle,0.0,No,Urban,54,20002.515960337016
13402,12167,0xffe,25.0,4.9,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,24,20002.515960337016
13403,39337,0x2aa2,23.0,4.6,Fog,High,1,Meal,scooter,1.0,No,Metropolitian,24,20002.515960337016
13404,1751,0x7e7f,31.0,4.3,Cloudy,Jam,1,Snack,motorcycle,0.0,No,Urban,35,20002.515960337016
13405,34918,0x7747,39.0,4.9,Fog,Low,1,Snack,scooter,1.0,No,,18,20002.51595979535
13406,43116,0x608b,37.0,4.9,Cloudy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,46,20002.51595979535
13407,16333,0xcfb2,38.0,4.9,Cloudy,Low,1,Drinks,scooter,1.0,No,Urban,19,20002.51595979535
13408,38888,0xe0f5,38.0,4.2,Cloudy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,34,20002.51595979535
13409,27936,0x39cc,25.0,4.8,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,21,20002.51595979535
13410,23479,0x616c,15.0,1.0,,,3,Snack,scooter,1.0,No,Metropolitian,32,20002.51595979535
13411,12626,0x871d,22.0,4.6,Sandstorms,Medium,0,Drinks,motorcycle,0.0,No,Urban,31,20002.51595979535
13412,14640,0x50f9,26.0,4.9,Sunny,Medium,2,Meal,scooter,1.0,No,Metropolitian,19,20002.51595979535
13413,9832,0xc463,36.0,4.9,Fog,High,2,Meal,electric_scooter,1.0,No,Metropolitian,28,20002.51595979535
13414,31260,0x5a6c,29.0,4.7,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Urban,33,20002.51595979535
13415,29842,0x41e3,37.0,4.1,Windy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,20002.51595979535
13416,32860,0x2778,26.0,4.8,Cloudy,Low,1,Snack,scooter,1.0,No,Metropolitian,27,20002.51595904672
13417,10684,0xd002,34.0,4.5,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,21,20002.51595904672
13418,40745,0x2ade,26.0,4.8,Stormy,Jam,2,Drinks,motorcycle,1.0,No,Urban,26,20002.51595904672
13419,22202,0x17fe,23.0,4.5,Sandstorms,Low,2,Snack,scooter,0.0,No,Metropolitian,12,20002.51595904672
13420,23747,0x6eef,21.0,4.8,Windy,High,0,Drinks,motorcycle,0.0,No,Metropolitian,24,20002.51595904672
13421,44546,0x1ee7,34.0,4.8,Windy,Medium,2,Snack,scooter,0.0,No,Metropolitian,24,20002.51595904672
13422,7426,0xc066,23.0,4.4,Stormy,Low,0,Drinks,motorcycle,1.0,No,Urban,23,20002.51595904672
13423,12128,0x4f60,29.0,4.8,Cloudy,Low,1,Meal,scooter,1.0,No,Urban,19,20002.51595904672
13424,29210,0x5fcd,23.0,4.7,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,13,20002.51595904672
13425,27743,0x790e,26.0,4.8,Windy,Medium,1,Meal,scooter,1.0,No,Urban,20,20002.51595904672
13426,19848,0xca14,21.0,4.7,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,20002.51595904672
13427,1891,0x5b07,32.0,4.5,Stormy,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,28,20002.51595904672
13428,2634,0xc793,27.0,4.8,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.51595904672
13429,24060,0x5a83,37.0,3.7,Sandstorms,Jam,1,Meal,scooter,1.0,No,Metropolitian,32,20002.51595904672
13430,18801,0xc975,20.0,4.6,Cloudy,Low,0,Meal,motorcycle,1.0,No,Urban,23,20002.515959043296
13431,6261,0xc26b,28.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,,No,Metropolitian,28,20002.515959043296
13432,5032,0x4850,26.0,4.6,Cloudy,Medium,2,Drinks,electric_scooter,0.0,No,Urban,25,20002.515959043296
13433,16273,0x14bb,30.0,4.9,Stormy,Low,1,Meal,scooter,0.0,No,Urban,25,20002.515959043296
13434,41155,0xbf04,,,,,3,Snack,scooter,1.0,No,Urban,30,20002.515959043296
13435,19494,0xd37f,33.0,5.0,Stormy,Medium,2,Snack,scooter,1.0,No,Metropolitian,21,20002.515959043296
13436,16639,0xcd86,31.0,4.7,Stormy,Medium,0,Meal,motorcycle,0.0,No,Metropolitian,37,20002.515959043296
13437,30888,0x4028,33.0,4.7,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,34,20002.515959043296
13438,30721,0x3ba7,24.0,4.6,Fog,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,26,20002.515959043296
13439,8348,0x5fc2,26.0,4.6,Sandstorms,Medium,1,Snack,scooter,1.0,No,Metropolitian,26,20002.515959043296
13440,30542,0x8317,28.0,5.0,Stormy,Low,1,Snack,motorcycle,1.0,No,Metropolitian,16,20002.515959043296
13441,14015,0x3bfe,39.0,4.6,Sunny,Medium,2,Drinks,scooter,1.0,No,Metropolitian,28,20002.515959043296
13442,1943,0x6fe,,,Cloudy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,49,20002.515959043296
13443,45583,0x5fb2,23.0,4.9,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,36,20002.51595893269
13444,8803,0x23e1,24.0,4.9,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,15,20002.51595893269
13445,42614,0xd26d,25.0,5.0,Sandstorms,Jam,2,Drinks,electric_scooter,0.0,No,Metropolitian,23,20002.51595893269
13446,11851,0x3242,27.0,4.8,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Urban,25,20002.51595893269
13447,16187,0x669d,34.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,29,20002.51595893269
13448,44211,0x8442,37.0,4.8,Windy,Low,2,Meal,scooter,0.0,No,Urban,18,20002.51595893269
13449,35978,0x17de,38.0,4.8,Fog,Jam,1,Meal,scooter,0.0,No,Metropolitian,37,20002.51595893269
13450,33279,0x6db1,31.0,4.9,Sunny,Low,2,Buffet,scooter,0.0,No,Metropolitian,14,20002.51595893269
13451,37229,0xb165,35.0,5.0,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.51595893269
13452,11356,0x13d3,22.0,4.6,Stormy,Jam,1,Meal,scooter,1.0,No,Metropolitian,27,20002.51595893269
13453,29911,0x64e9,33.0,4.5,Sunny,Jam,2,Buffet,electric_scooter,1.0,No,Urban,19,20002.51595893269
13454,11333,0x6f9e,33.0,4.9,Sunny,Medium,1,Drinks,scooter,0.0,No,Metropolitian,22,20002.51595888501
13455,16685,0xa576,22.0,4.9,Windy,High,0,Buffet,motorcycle,0.0,No,Metropolitian,15,20002.51595888501
13456,8173,0xb009,34.0,4.7,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,24,20002.51595888501
13457,17553,0x44b4,31.0,3.8,Sandstorms,Medium,1,Buffet,motorcycle,,No,Metropolitian,38,20002.51595888501
13458,36911,0xb745,31.0,4.8,Windy,Low,1,Buffet,scooter,0.0,No,Metropolitian,20,20002.51595888501
13459,23082,0x81c8,24.0,5.0,Sandstorms,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,28,20002.51595888501
13460,14358,0xdd36,28.0,5.0,Stormy,High,1,Meal,scooter,0.0,No,Urban,11,20002.51595888501
13461,8834,0x6c49,27.0,4.6,Sunny,Medium,2,Buffet,motorcycle,0.0,No,Metropolitian,16,20002.51595888501
13462,35723,0xb498,34.0,4.6,Fog,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,54,20002.51595888501
13463,33391,0x841d,23.0,3.5,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,32,20002.51595888501
13464,11491,0x69af,26.0,4.6,Stormy,High,2,Snack,electric_scooter,1.0,No,Metropolitian,29,20002.51595888501
13465,4275,0x603,,,,,3,Snack,motorcycle,1.0,No,Metropolitian,27,20002.51595888501
13466,25245,0x9321,35.0,4.6,Stormy,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,21,20002.51595888501
13467,6761,0x499d,34.0,4.7,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,31,20002.515958566215
13468,44214,0x4914,20.0,4.6,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,17,20002.515958566215
13469,44947,0xe1f,24.0,4.8,Windy,Low,1,Buffet,scooter,,No,Metropolitian,11,20002.515958566215
13470,38648,0x17be,32.0,4.1,Sandstorms,Jam,2,Drinks,motorcycle,1.0,No,Metropolitian,34,20002.515958566215
13471,14630,0x91e9,33.0,4.8,Fog,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,20002.515958566215
13472,38335,0x4554,31.0,4.4,Windy,Low,0,Drinks,motorcycle,1.0,No,Urban,27,20002.515958566215
13473,15753,0x5301,38.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.515958566215
13474,10664,0x8eb0,35.0,4.8,Stormy,Medium,1,Snack,scooter,1.0,No,Metropolitian,31,20002.515958566215
13475,32693,0xd33f,24.0,4.3,Cloudy,Jam,1,Meal,scooter,2.0,No,Metropolitian,31,20002.515958566215
13476,25089,0x2752,23.0,4.7,Windy,Low,2,Snack,scooter,0.0,No,Urban,11,20002.515958566215
13477,45528,0x6824,36.0,4.9,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Urban,34,20002.515958566215
13478,31310,0xa414,34.0,4.6,Stormy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,30,20002.515958566215
13479,26509,0x97c0,24.0,4.5,Sandstorms,High,0,Drinks,motorcycle,1.0,No,Metropolitian,26,20002.51595855965
13480,10673,0xc917,30.0,4.6,Sunny,Low,1,Snack,scooter,1.0,No,Metropolitian,28,20002.51595855965
13481,31221,0xed3,28.0,4.7,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.51595855965
13482,29728,0x5e53,30.0,4.8,Cloudy,Medium,2,Drinks,motorcycle,1.0,No,Metropolitian,35,20002.51595855965
13483,1713,0xe1f3,30.0,4.6,Sunny,Low,1,Snack,motorcycle,1.0,No,Metropolitian,19,20002.51595855965
13484,25477,0xd3e3,26.0,4.9,Stormy,Low,1,Snack,motorcycle,0.0,No,Metropolitian,19,20002.51595855965
13485,6950,0x4cac,34.0,4.7,Windy,Jam,0,Buffet,motorcycle,2.0,Yes,Metropolitian,45,20002.51595855965
13486,40557,0x515a,22.0,4.5,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,17,20002.51595855965
13487,17092,0xa946,39.0,4.2,Fog,Medium,2,Snack,scooter,1.0,No,Metropolitian,42,20002.51595855965
13488,34053,0xd871,21.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,28,20002.51595855965
13489,33573,0xc3fa,21.0,4.4,Cloudy,Medium,2,Snack,scooter,0.0,No,Metropolitian,31,20002.51595855965
13490,32907,0x51ce,38.0,5.0,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,25,20002.51595855965
13491,39471,0x8f7,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,20002.51595855965
13492,1256,0x45b4,31.0,4.9,Sunny,Low,1,Buffet,scooter,1.0,No,Metropolitian,29,20002.515958554683
13493,30739,0xd650,25.0,4.5,Stormy,Medium,1,Drinks,scooter,1.0,No,Metropolitian,21,20002.515958554683
13494,40467,0xad83,32.0,4.8,Fog,Jam,2,Drinks,electric_scooter,2.0,Yes,Metropolitian,47,20002.515958554683
13495,4708,0x579f,22.0,4.9,Sunny,Low,2,Meal,scooter,0.0,No,,17,20002.515958554683
13496,1767,0xb453,31.0,4.7,Sunny,Jam,2,Snack,motorcycle,1.0,No,Urban,23,20002.515958554683
13497,12054,0x8843,33.0,5.0,Fog,Low,1,Drinks,scooter,1.0,No,Metropolitian,17,20002.515958554683
13498,33444,0xd3e4,34.0,4.6,Sunny,High,0,Meal,motorcycle,1.0,No,Metropolitian,26,20002.515958554683
